Year,Case Individual ID,Case Vehicle ID,Victim Status,Role Type,Seating Position,Ejection,License State Code,Sex,Transported By,Safety Equipment,Injury Descriptor,Injury Location,Injury Severity,Age
2018,20016320,15250881,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,55
2018,20016321,15250882,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,42
2018,20016323,15250883,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,42
2018,20016324,15250884,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,41
2018,20016325,15250885,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,41
2018,20016327,15250886,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Unknown Ambulance,Lap Belt/Harness,Complaint of Pain,Neck,Minor,49
2018,20016328,15250887,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,41
2018,20016336,15250894,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,60
2018,20016337,15250895,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Complaint of Pain,Head,Minor,49
2018,20016339,15250896,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,53
2018,20016340,15250897,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,55
2018,20016342,15250898,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,60
2018,20016343,15250899,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,46
2018,20016344,15250900,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,40
2018,20016348,15250902,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,53
2018,20016349,15250903,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,39
2018,20016354,15250906,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,47
2018,20016357,15250909,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,24
2018,20016361,15250913,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,33
2018,20016362,15250914,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,55
2018,20016358,15250910,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Air Bag Deployed/Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,20
2018,20016359,15250911,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,69
2018,20016360,15250912,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Unknown Ambulance,Lap Belt/Harness,Complaint of Pain,Neck,Minor,31
2018,20016364,15250915,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,34
2018,20016365,15250916,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,51
2018,20016366,15250917,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NJ,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,25
2018,20016367,15250918,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,None,Not Applicable,Not Applicable,Uninjured,39
2018,20016372,15250923,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,23
2018,20016373,15250924,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,61
2018,20016374,15250925,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,46
2018,20016375,15250926,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,21
2018,20016376,15250927,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,25
2018,20016377,15250928,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Unknown Ambulance,Air Bag Deployed/Lap Belt/Harness,Complaint of Pain,Neck,Minor,46
2018,20016381,15250932,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,61
2018,20016382,15250933,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,IN,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,43
2018,20016393,15250936,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,54
2018,20016398,15250938,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,21
2018,20016400,15250940,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Unknown Ambulance,Lap Belt/Harness,Complaint of Pain,Head,Minor,27
2018,20016399,15250939,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,50
2018,20016405,15250943,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,29
2018,20016406,15250944,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,20
2018,20016404,15250942,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,42
2018,20016411,15250945,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,58
2018,20016414,15250948,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,54
2018,20016416,15250950,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,28
2018,20016417,15250951,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,29
2018,20016418,15250952,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Unknown Ambulance,Lap Belt/Harness,Complaint of Pain,Chest,Minor,24
2018,20016419,15250953,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,19
2018,20016424,15250957,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,AK,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,45
2018,20016425,15250958,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,23
2018,20016420,15250954,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,42
2018,20016434,15250961,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,51
2018,20016436,15250963,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Unknown Ambulance,Air Bag Deployed/Lap Belt/Harness,Complaint of Pain,Neck,Minor,34
2018,20016437,15250964,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,23
2018,20016438,15250965,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,PA,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,24
2018,20016439,15250966,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,22
2018,20016443,15250969,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,19
2018,20016440,15250967,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Air Bag Deployed/Lap Belt,Not Applicable,Not Applicable,Uninjured,71
2018,20016441,15250968,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,19
2018,20016445,15250970,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,21
2018,20016446,15250971,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,22
2018,20016448,15250972,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,23
2018,20016449,15250973,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,38
2018,20016450,15250974,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,62
2018,20016452,15250976,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,26
2018,20016451,15250975,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,21
2018,20016454,15250977,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,18
2018,20016455,15250978,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,31
2018,20016456,15250979,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,45
2018,20016457,15250980,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,38
2018,20016459,15250981,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,30
2018,20016476,15250989,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,22
2018,20016470,15250987,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,FL,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,31
2018,20016471,15250988,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,51
2018,20016477,15250990,Conscious,Driver of a Motor Vehicle in Transport,Driver,Partially Ejected,NY,M,Not Entered,Air Bag Deployed/Lap Belt/Harness,Minor Bleeding,Elbow-Lower Arm-Hand,Moderate,22
2018,20016478,15250991,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,49
2018,20016481,15250994,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,21
2018,20016482,15250995,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,67
2018,20016483,15250996,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,59
2018,20016484,15250997,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,52
2018,20016486,15250998,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,18
2018,20016490,15250999,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,62
2018,20016491,15251000,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,48
2018,20016492,15251001,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,48
2018,20016496,15251004,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,61
2018,20016497,15251005,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,23
2018,20016500,15251007,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Police Ambulance,Lap Belt/Harness,Complaint of Pain,Neck,Minor,50
2018,20016501,15251008,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,32
2018,20016502,15251009,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,33
2018,20016503,15251010,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,35
2018,20016507,15251011,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,25
2018,20016508,15251012,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,59
2018,20016509,15251013,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Police Ambulance,Lap Belt/Harness,Complaint of Pain,Face,Minor,24
2018,20016512,15251014,Not Entered,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Entered,Not Entered,Uninjured,52
2018,20016513,15251015,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,UN,F,Police Ambulance,Lap Belt/Harness,Complaint of Pain,Knee-Lower Leg-Foot,Minor,35
2018,20016514,15251016,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Unknown,Air Bag Deployed/Lap Belt/Harness,Internal,Entire Body,Severe,43
2018,20016515,15251017,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Air Bag Deployed/Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,75
2018,20016516,15251018,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,26
2018,20016517,15251019,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,49
2018,20016519,15251020,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,26
2018,20016520,15251021,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,47
2018,20016522,15251022,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,56
2018,20016523,15251023,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,21
2018,20016524,15251024,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,83
2018,20016525,15251025,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,72
2018,20016526,15251026,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,49
2018,20016527,15251027,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,CT,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,44
2018,20016529,15251028,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,MA,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,34
2018,20016537,15251034,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,MA,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,20
2018,20016538,15251035,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,42
2018,20016535,15251032,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,23
2018,20016539,15251036,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,27
2018,20016540,15251037,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Complaint of Pain,Back,Minor,61
2018,20016541,15251038,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,PA,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,50
2018,20016542,15251039,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,18
2018,20016543,15251040,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,CT,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,60
2018,20016544,15251041,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NJ,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,50
2018,20016545,15251042,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,54
2018,20016546,15251043,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NJ,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,48
2018,20016552,15251046,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,39
2018,20016553,15251047,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,60
2018,20016554,15251048,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NJ,F,Not Entered,Air Bag Deployed/Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,49
2018,20016555,15251049,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,29
2018,20016556,15251050,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,CT,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,46
2018,20016559,15251053,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NJ,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,45
2018,20016560,15251054,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,CT,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,56
2018,20016563,15251056,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,PA,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,23
2018,20016564,15251057,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,41
2018,20016565,15251058,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,27
2018,20016566,15251059,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,23
2018,20016568,15251061,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,23
2018,20016569,15251062,Not Entered,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,OT,M,Not Entered,Lap Belt/Harness,Not Entered,Not Entered,Uninjured,51
2018,20016570,15251063,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,51
2018,20016571,15251064,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,37
2018,20016573,15251065,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,28
2018,20016574,15251066,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,33
2018,20016575,15251067,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,50
2018,20016577,15251069,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,29
2018,20016578,15251070,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,18
2018,20016579,15251071,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,67
2018,20016581,15251072,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,20
2018,20016582,15251073,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,58
2018,20016585,15251075,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,ON,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,49
2018,20016586,15251076,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,54
2018,20016584,15251074,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,47
2018,20016587,15251077,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,43
2018,20016589,15251078,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,27
2018,20016599,15251083,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,29
2018,20016600,15251084,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,33
2018,20016601,15251085,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,66
2018,20016602,15251086,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Complaint of Pain,Back,Minor,22
2018,20016604,15251087,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,47
